,problem,f_val_opt,f_evals,comp_budget,success_crit_x,success_crit_f,6,7,8
111,Markowitz,0.005282084594497147,44,50,0.0011286756779843587,1.511541064709576e-08,0.44057580195749946,0.36672867567798434,0.1926955223645155
112,Markowitz,0.005282120434486262,37,50,0.0018779138177095756,5.0955399761611064e-08,0.44297791381770957,0.36445586782948297,0.1925662183528075
113,Markowitz,0.005282319895144277,29,50,0.003840545022711195,2.504160577770226e-07,0.4449405450227112,0.36188061458607357,0.19317884039121483
114,Markowitz,0.005282072874818369,50,50,0.0004117172191914764,3.39573186930453e-09,0.4413614179128951,0.3651882827808085,0.1934502993062961
115,Markowitz,0.005282073508384409,43,50,0.0005078420360942193,4.029297909213803e-09,0.4416078420360942,0.36554977972708336,0.19284237823682282
116,Markowitz,0.005282087020595952,32,50,0.00098932075786215,1.7541509451587944e-08,0.4412625709957485,0.3664267497621138,0.19231067924213785
117,Markowitz,0.005282401018968716,24,50,0.0037400363301961503,3.315398822163057e-07,0.4414709455580029,0.36185996366980383,0.1966690907721933
118,Markowitz,0.005282168620691852,32,50,0.0027281230703017356,9.914160535237637e-08,0.43972143728896046,0.3683281230703017,0.1919504396407377
119,Markowitz,0.005282077438959746,42,50,0.0004807573543554322,7.959873245776128e-09,0.4411328278274646,0.36511924264564455,0.19374792952689077
120,Markowitz,0.005282188671874134,37,50,0.0028330733287997845,1.191927876337609e-07,0.4428520581319455,0.3627669266712002,0.19438101519685386
121,Markowitz,0.005290466317999308,19,50,0.02241824084785099,8.396838912808069e-06,0.418681759152149,0.37584016852686014,0.2054780723209908
122,Markowitz,0.005282090695176441,43,50,0.0011045219226980263,2.121608994130192e-08,0.4416035631301769,0.3662009587925211,0.19219547807730197
123,Markowitz,0.005282076304629226,39,50,0.00043046572424765284,6.825542725637235e-09,0.4407431133221645,0.36552642095358795,0.19373046572424765
124,Markowitz,0.005282078434794768,47,50,0.0006801420754990462,8.95570826785902e-09,0.44041985792450095,0.36593745987567095,0.19364268219982808
125,Markowitz,0.0052820717053962095,44,50,0.00041952903424630206,2.2263097095021056e-09,0.4415195290342463,0.3653048754160904,0.19317559554966326
126,Markowitz,0.005282104232395032,34,50,0.0013748150498944789,3.475330853219133e-08,0.44160823448626224,0.3664665805636323,0.19192518495010552
127,Markowitz,0.005282236394168856,37,50,0.0026190464336837416,1.669150823556051e-07,0.43991995320634675,0.3641610003599695,0.19591904643368374
128,Markowitz,0.005282249959696321,35,50,0.0029175854325256267,1.804806098208364e-07,0.43818241456747437,0.3663687043799073,0.19544888105261835
129,Markowitz,0.005282081077400337,47,50,0.0007742958177813786,1.1598313837124508e-08,0.4417957724442048,0.3656785233735764,0.19252570418221862
130,Markowitz,0.005282350451145218,25,50,0.0034279683456981958,2.809720587183123e-07,0.43978230971616844,0.3634897219381331,0.1967279683456982
131,Markowitz,0.005282090069583928,44,50,0.0012097399963892363,2.0590497427745713e-08,0.44230973999638923,0.36479550605822325,0.1928947539453876
132,Markowitz,0.005282235215128836,38,50,0.0030279697845325693,1.6573604233634243e-07,0.44050952159316004,0.36862796978453255,0.19086250862230722
133,Markowitz,0.005282112410400766,40,50,0.001217941347727125,4.293131426573449e-08,0.44114208986415276,0.36438205865227286,0.19447585148357452
134,Markowitz,0.005282134485702126,40,50,0.0018778248264517128,6.500661562606341e-08,0.4417636480176869,0.36372217517354827,0.19451417680876484
135,Markowitz,0.005282103654737511,36,50,0.0011168820511147093,3.4175651011415786e-08,0.4407344879888447,0.36484862996004064,0.1944168820511147
136,Markowitz,0.005282291626506563,39,50,0.003961773512899447,2.2214742006337884e-07,0.43790908558493025,0.3695617735128994,0.19252914090217038
137,Markowitz,0.005282127840532371,39,50,0.0014126369371991465,5.83614458713258e-08,0.441062544717274,0.3642248183455269,0.19471263693719915
138,Markowitz,0.005282095672645485,44,50,0.0012833535915144356,2.619355898500486e-08,0.43981664640848556,0.3667454644982692,0.1934378890932449
139,Markowitz,0.005282096231696992,31,50,0.0009681951247446918,2.675261049234906e-08,0.4408484704361363,0.3648833344391191,0.1942681951247447
140,Markowitz,0.005282087046513822,39,50,0.0007740286964314225,1.7567427321868445e-08,0.44079223372521603,0.3651337375783527,0.19407402869643142
141,Markowitz,0.005282131750944378,43,50,0.002120810160869846,6.227185787768125e-08,0.43938113297199666,0.3677208101608698,0.1928980568671335
142,Markowitz,0.005282078382990629,41,50,0.0005717556307076044,8.90390412875558e-09,0.44122301073499365,0.3650282443692924,0.1937487448957141
143,Markowitz,0.0052821629651321825,31,50,0.001894994258424848,9.34860456824893e-08,0.4398125536641179,0.36499245207745723,0.19519499425842485
144,Markowitz,0.005282070282317586,35,50,0.0002873726170124491,8.032310858108183e-10,0.44138737261701244,0.3654283496084785,0.1931842777745087
145,Markowitz,0.005282227993864069,33,50,0.0030977402823682554,1.585147775687648e-07,0.44419774028236825,0.36270431253142815,0.19309794718620354
146,Markowitz,0.005282084221079108,46,50,0.0009401236304870109,1.4741992608417742e-08,0.441400521737912,0.36623960189257504,0.192359876369513
147,Markowitz,0.005282347302721679,35,50,0.0041216889812104585,2.778236351790725e-07,0.44522168898121045,0.3617915670011592,0.1929867440176301
148,Markowitz,0.0052820892814277225,41,50,0.0008230208155251828,1.980234122251484e-08,0.44059258913444393,0.36528439005003094,0.19412302081552518
149,Markowitz,0.005282199784124939,39,50,0.002461851039278984,1.3030503843904778e-07,0.443561851039279,0.36525961379065647,0.19117853517006542
150,Markowitz,0.005282079777487685,41,100,0.0005694275478753674,1.0298401184778705e-08,0.4408480216557857,0.36528255079633887,0.19386942754787537
151,Markowitz,0.005282071227142166,44,100,0.0004148446992637833,1.748055666363213e-09,0.4411646716817857,0.3659501730174782,0.19288515530073622
152,Markowitz,0.0052821671504239736,34,100,0.0026909165850156347,9.767133747357742e-08,0.4390712530036925,0.3682909165850156,0.1926378304112919
