,problem,f_val_opt,f_evals,comp_budget,success_crit_x,success_crit_f,6,7,8
57,Markowitz,0.00528285127097539,6,40,0.006862255968346109,7.817918888904443e-07,0.44764760563318273,0.35873774403165387,0.19361465033516345
58,Markowitz,0.005283675913283757,6,40,0.009381795018664152,1.6064341972566246e-06,0.45048179501866414,0.36249061218047474,0.18702759280086112
59,Markowitz,0.005282069144135702,10,40,0.00012145926469489532,3.3495079800049954e-10,0.44113351824873204,0.3656879410159629,0.1931785407353051
60,Markowitz,0.005299352408603599,6,40,0.03492672309918782,1.7282929517099116e-05,0.4146544837400252,0.4005267230991878,0.18481879316078706
61,Markowitz,0.005282578571118669,6,40,0.00587596862908718,5.090920321693115e-07,0.43611670724146057,0.37147596862908716,0.1924073241294523
62,Markowitz,0.005302698489767495,6,40,0.03712602009966065,2.062901068099459e-05,0.4245545362869078,0.40272602009966063,0.17271944361343153
63,Markowitz,0.005290146380927927,6,40,0.02212058655266308,8.076901841427148e-06,0.46322058655266307,0.3447868157378618,0.19199259770947516
64,Markowitz,0.0052841538551035416,6,40,0.011877768122862176,2.0843760170415754e-06,0.4311279749044911,0.37747776812286216,0.1913942569726466
65,Markowitz,0.005300893701562177,6,40,0.036341391795910616,1.8824222475677388e-05,0.4131129609797201,0.4019413917959106,0.18494564722436932
66,Markowitz,0.005301776155945426,6,40,0.03528172269273405,1.970667685892609e-05,0.47638172269273404,0.3346026767394263,0.18901560056783964
67,Markowitz,0.005282073124407795,6,40,0.0005958628310264724,3.645321294820647e-09,0.4406841743148223,0.36619586283102645,0.1931199628541511
68,Markowitz,0.005283607627249268,6,40,0.009673191781977286,1.5381481627682256e-06,0.4502548882024881,0.3559268082180227,0.19381830357948926
69,Markowitz,0.005282234638616277,6,40,0.003382516672194913,1.6515952977729648e-07,0.43826678385369516,0.3689825166721949,0.19275069947410986
70,Markowitz,0.005308007603961531,6,40,0.04320143814249727,2.5938124875030978e-05,0.4112650980849326,0.40880143814249725,0.17993346377257022
71,Markowitz,0.005282069144136257,10,40,0.00012155246648959395,3.3495024288898723e-10,0.4411334474691877,0.36568810499730187,0.1931784475335104
72,Markowitz,0.005288035317337346,6,40,0.0198232095975423,5.965838250845609e-06,0.4609232095975423,0.3500672456645852,0.18900954473787251
73,Markowitz,0.005302031810140679,6,40,0.03528215136246282,1.9962331054178967e-05,0.4763821513624628,0.33385539160457606,0.18976245703296113
74,Markowitz,0.0052865925073693285,6,40,0.016717694228991664,4.523028282828537e-06,0.45781769422899166,0.35033477652598416,0.1918475292450242
75,Markowitz,0.005289262308982466,6,40,0.022687015797762056,7.192829895965799e-06,0.4246206291395819,0.38828701579776204,0.18709235506265615
76,Markowitz,0.005301683464636987,6,40,0.03764753381422686,1.961398555048663e-05,0.41672409498710766,0.40324753381422684,0.18002837119866547
77,Markowitz,0.005297196952101253,6,40,0.032787572639894014,1.512747301475343e-05,0.41681159233794424,0.398387572639894,0.18480083502216185
78,Markowitz,0.005282452666339559,6,40,0.004776152294328151,3.8318725305904605e-07,0.4456981035224923,0.36082384770567183,0.1934780487718359
79,Markowitz,0.005282069144135768,10,40,0.00012147236824941454,3.3495073208100745e-10,0.4411335321413694,0.36568794022688006,0.19317852763175059
80,Markowitz,0.005282169703170951,6,40,0.002243844214347923,1.002240844509214e-07,0.4421822764548439,0.36676156775950397,0.19105615578565208
81,Markowitz,0.005286741975880598,6,40,0.01703213907912654,4.672496794097883e-06,0.45813213907912653,0.3501672843885547,0.19170057653231873
82,Markowitz,0.005283447503123276,6,40,0.008282734893814814,1.3780240367758378e-06,0.4427547651294938,0.35731726510618517,0.19992796976432095
83,Markowitz,0.005282069144135695,10,40,0.00012145797744186893,3.3495080493939344e-10,0.4411335155208115,0.36568794245663044,0.19317854202255813
84,Markowitz,0.005285293805346622,6,40,0.013913127682057158,3.2243262601218056e-06,0.45501312768205715,0.35235666911727037,0.19263020320067245
85,Markowitz,0.005284393471912059,6,40,0.011828260059169426,2.323992825559e-06,0.4529282600591694,0.35438721215574437,0.19268452778508627
86,Markowitz,0.005282842085100191,6,40,0.007258355948816464,7.726060136910642e-07,0.43502531642124825,0.37285835594881644,0.1921163276299353
87,Markowitz,0.005301088474969921,6,40,0.03640429643017379,1.9018995883420854e-05,0.42249127405132797,0.40200429643017377,0.1755044295184982
88,Markowitz,0.005282069144135983,10,40,0.00012148120375163329,3.3495051697529643e-10,0.4411335959530176,0.36568788525073415,0.19317851879624837
89,Markowitz,0.005285036610928484,6,40,0.01332967201088614,2.967131841983932e-06,0.45394764614587063,0.35227032798911384,0.19378202586501558
90,Markowitz,0.005291461132133731,6,40,0.025689323138211928,9.391653047230962e-06,0.4213207382176895,0.3912893231382119,0.18738993864409859
91,Markowitz,0.005297412180925833,6,40,0.03242032299052122,1.5342701839332964e-05,0.4255204929550327,0.3980203229905212,0.17645918405444608
92,Markowitz,0.0052861013997148355,6,40,0.016556998858579697,4.031920628335545e-06,0.4273596576139968,0.3821569988585797,0.19048334352742355
93,Markowitz,0.005286746939833008,6,40,0.014760310991491388,4.677460746507593e-06,0.4263396890085086,0.36873672652057615,0.20492358447091524
94,Markowitz,0.005282277780643823,6,40,0.0038452886243195983,2.083015573231886e-07,0.4380238348449992,0.3694452886243196,0.19253087653068127
95,Markowitz,0.005283319819036488,6,40,0.009467165079626971,1.2503399499878137e-06,0.4340401321987892,0.37506716507962695,0.19089270272158387
96,Markowitz,0.005282069144135679,10,40,0.00012146128779161325,3.3495082141926646e-10,0.4411334524670567,0.365688008820735,0.1931785387122084
97,Markowitz,0.005282072386142808,6,40,0.0004425824790083577,2.907056308350253e-09,0.44154258247900835,0.3652321172374243,0.1932253002835673
98,Markowitz,0.005282430984504834,6,40,0.004952792718540433,3.615054183338587e-07,0.43688387188741923,0.3705527927185404,0.19256333539404039
99,Markowitz,0.005282323146803626,6,40,0.004153933101866181,2.5366771712592023e-07,0.43755738310124975,0.36975393310186616,0.19268868379688414
100,Markowitz,0.005293920780549878,6,50,0.027272589668809633,1.1851301463377921e-05,0.4310084897397257,0.3928725896688096,0.17611892059146478
101,Markowitz,0.005282069144135707,10,50,0.00012144031870384153,3.349507927963291e-10,0.44113353923295695,0.36568790108574695,0.19317855968129616
102,Markowitz,0.005304316393049394,6,50,0.04005137818742843,2.2246913962894153e-05,0.4139297665383689,0.4056513781874284,0.18041885527420276
103,Markowitz,0.005304724194396706,6,50,0.04039065749285109,2.265471531020559e-05,0.41333754899494685,0.40599065749285107,0.18067179351220203
104,Markowitz,0.005292870469625433,6,50,0.02568552824995657,1.080099053893304e-05,0.46678552824995656,0.34171404266620803,0.19150042908383533
105,Markowitz,0.0052893787429731795,6,50,0.021237448099139855,7.309263886679483e-06,0.46233744809913985,0.3461606566067557,0.19150189529410455
106,Markowitz,0.005282069144135744,10,50,0.00012146843292093479,3.349507563671361e-10,0.4411335271954218,0.3656879412374991,0.19317853156707906
107,Markowitz,0.00528285127097539,6,50,0.006862255968346109,7.817918888904443e-07,0.44764760563318273,0.35873774403165387,0.19361465033516345
108,Markowitz,0.005283675913283757,6,50,0.009381795018664152,1.6064341972566246e-06,0.45048179501866414,0.36249061218047474,0.18702759280086112
109,Markowitz,0.005282069144135702,10,50,0.00012145926469489532,3.3495079800049954e-10,0.44113351824873204,0.3656879410159629,0.1931785407353051
110,Markowitz,0.005299352408603599,6,50,0.03492672309918782,1.7282929517099116e-05,0.4146544837400252,0.4005267230991878,0.18481879316078706
111,Markowitz,0.005282578571118669,6,50,0.00587596862908718,5.090920321693115e-07,0.43611670724146057,0.37147596862908716,0.1924073241294523
112,Markowitz,0.005302698489767495,6,50,0.03712602009966065,2.062901068099459e-05,0.4245545362869078,0.40272602009966063,0.17271944361343153
113,Markowitz,0.005290146380927927,6,50,0.02212058655266308,8.076901841427148e-06,0.46322058655266307,0.3447868157378618,0.19199259770947516
114,Markowitz,0.0052841538551035416,6,50,0.011877768122862176,2.0843760170415754e-06,0.4311279749044911,0.37747776812286216,0.1913942569726466
115,Markowitz,0.005300893701562177,6,50,0.036341391795910616,1.8824222475677388e-05,0.4131129609797201,0.4019413917959106,0.18494564722436932
116,Markowitz,0.005301776155945426,6,50,0.03528172269273405,1.970667685892609e-05,0.47638172269273404,0.3346026767394263,0.18901560056783964
117,Markowitz,0.005282073124407795,6,50,0.0005958628310264724,3.645321294820647e-09,0.4406841743148223,0.36619586283102645,0.1931199628541511
118,Markowitz,0.005283607627249268,6,50,0.009673191781977286,1.5381481627682256e-06,0.4502548882024881,0.3559268082180227,0.19381830357948926
119,Markowitz,0.005282234638616277,6,50,0.003382516672194913,1.6515952977729648e-07,0.43826678385369516,0.3689825166721949,0.19275069947410986
120,Markowitz,0.005308007603961531,6,50,0.04320143814249727,2.5938124875030978e-05,0.4112650980849326,0.40880143814249725,0.17993346377257022
121,Markowitz,0.005282069144136257,10,50,0.00012155246648959395,3.3495024288898723e-10,0.4411334474691877,0.36568810499730187,0.1931784475335104
122,Markowitz,0.005288035317337346,6,50,0.0198232095975423,5.965838250845609e-06,0.4609232095975423,0.3500672456645852,0.18900954473787251
123,Markowitz,0.005302031810140679,6,50,0.03528215136246282,1.9962331054178967e-05,0.4763821513624628,0.33385539160457606,0.18976245703296113
124,Markowitz,0.0052865925073693285,6,50,0.016717694228991664,4.523028282828537e-06,0.45781769422899166,0.35033477652598416,0.1918475292450242
125,Markowitz,0.005289262308982466,6,50,0.022687015797762056,7.192829895965799e-06,0.4246206291395819,0.38828701579776204,0.18709235506265615
126,Markowitz,0.005301683464636987,6,50,0.03764753381422686,1.961398555048663e-05,0.41672409498710766,0.40324753381422684,0.18002837119866547
127,Markowitz,0.005297196952101253,6,50,0.032787572639894014,1.512747301475343e-05,0.41681159233794424,0.398387572639894,0.18480083502216185
128,Markowitz,0.005282452666339559,6,50,0.004776152294328151,3.8318725305904605e-07,0.4456981035224923,0.36082384770567183,0.1934780487718359
129,Markowitz,0.005282069144135768,10,50,0.00012147236824941454,3.3495073208100745e-10,0.4411335321413694,0.36568794022688006,0.19317852763175059
130,Markowitz,0.005282169703170951,6,50,0.002243844214347923,1.002240844509214e-07,0.4421822764548439,0.36676156775950397,0.19105615578565208
131,Markowitz,0.005286741975880598,6,50,0.01703213907912654,4.672496794097883e-06,0.45813213907912653,0.3501672843885547,0.19170057653231873
132,Markowitz,0.005283447503123276,6,50,0.008282734893814814,1.3780240367758378e-06,0.4427547651294938,0.35731726510618517,0.19992796976432095
133,Markowitz,0.005282069144135695,10,50,0.00012145797744186893,3.3495080493939344e-10,0.4411335155208115,0.36568794245663044,0.19317854202255813
134,Markowitz,0.005285293805346622,6,50,0.013913127682057158,3.2243262601218056e-06,0.45501312768205715,0.35235666911727037,0.19263020320067245
135,Markowitz,0.005284393471912059,6,50,0.011828260059169426,2.323992825559e-06,0.4529282600591694,0.35438721215574437,0.19268452778508627
136,Markowitz,0.005282842085100191,6,50,0.007258355948816464,7.726060136910642e-07,0.43502531642124825,0.37285835594881644,0.1921163276299353
137,Markowitz,0.005301088474969921,6,50,0.03640429643017379,1.9018995883420854e-05,0.42249127405132797,0.40200429643017377,0.1755044295184982
138,Markowitz,0.005282069144135983,10,50,0.00012148120375163329,3.3495051697529643e-10,0.4411335959530176,0.36568788525073415,0.19317851879624837
139,Markowitz,0.005285036610928484,6,50,0.01332967201088614,2.967131841983932e-06,0.45394764614587063,0.35227032798911384,0.19378202586501558
140,Markowitz,0.005291461132133731,6,50,0.025689323138211928,9.391653047230962e-06,0.4213207382176895,0.3912893231382119,0.18738993864409859
141,Markowitz,0.005297412180925833,6,50,0.03242032299052122,1.5342701839332964e-05,0.4255204929550327,0.3980203229905212,0.17645918405444608
142,Markowitz,0.0052861013997148355,6,50,0.016556998858579697,4.031920628335545e-06,0.4273596576139968,0.3821569988585797,0.19048334352742355
143,Markowitz,0.005286746939833008,6,50,0.014760310991491388,4.677460746507593e-06,0.4263396890085086,0.36873672652057615,0.20492358447091524
144,Markowitz,0.005282277780643823,6,50,0.0038452886243195983,2.083015573231886e-07,0.4380238348449992,0.3694452886243196,0.19253087653068127
145,Markowitz,0.005283319819036488,6,50,0.009467165079626971,1.2503399499878137e-06,0.4340401321987892,0.37506716507962695,0.19089270272158387
146,Markowitz,0.005282069144135679,10,50,0.00012146128779161325,3.3495082141926646e-10,0.4411334524670567,0.365688008820735,0.1931785387122084
147,Markowitz,0.005282072386142808,6,50,0.0004425824790083577,2.907056308350253e-09,0.44154258247900835,0.3652321172374243,0.1932253002835673
148,Markowitz,0.005282430984504834,6,50,0.004952792718540433,3.615054183338587e-07,0.43688387188741923,0.3705527927185404,0.19256333539404039
149,Markowitz,0.005282323146803626,6,50,0.004153933101866181,2.5366771712592023e-07,0.43755738310124975,0.36975393310186616,0.19268868379688414
150,Markowitz,0.005293920780549878,6,100,0.027272589668809633,1.1851301463377921e-05,0.4310084897397257,0.3928725896688096,0.17611892059146478
151,Markowitz,0.005282069144135707,10,100,0.00012144031870384153,3.349507927963291e-10,0.44113353923295695,0.36568790108574695,0.19317855968129616
152,Markowitz,0.005304316393049394,6,100,0.04005137818742843,2.2246913962894153e-05,0.4139297665383689,0.4056513781874284,0.18041885527420276
153,Markowitz,0.005304724194396706,6,100,0.04039065749285109,2.265471531020559e-05,0.41333754899494685,0.40599065749285107,0.18067179351220203
154,Markowitz,0.005292870469625433,6,100,0.02568552824995657,1.080099053893304e-05,0.46678552824995656,0.34171404266620803,0.19150042908383533
155,Markowitz,0.0052893787429731795,6,100,0.021237448099139855,7.309263886679483e-06,0.46233744809913985,0.3461606566067557,0.19150189529410455
156,Markowitz,0.005282069144135744,10,100,0.00012146843292093479,3.349507563671361e-10,0.4411335271954218,0.3656879412374991,0.19317853156707906
157,Markowitz,0.00528285127097539,6,100,0.006862255968346109,7.817918888904443e-07,0.44764760563318273,0.35873774403165387,0.19361465033516345
158,Markowitz,0.005283675913283757,6,100,0.009381795018664152,1.6064341972566246e-06,0.45048179501866414,0.36249061218047474,0.18702759280086112
159,Markowitz,0.005282069144135702,10,100,0.00012145926469489532,3.3495079800049954e-10,0.44113351824873204,0.3656879410159629,0.1931785407353051
160,Markowitz,0.005299352408603599,6,100,0.03492672309918782,1.7282929517099116e-05,0.4146544837400252,0.4005267230991878,0.18481879316078706
161,Markowitz,0.005282578571118669,6,100,0.00587596862908718,5.090920321693115e-07,0.43611670724146057,0.37147596862908716,0.1924073241294523
162,Markowitz,0.005302698489767495,6,100,0.03712602009966065,2.062901068099459e-05,0.4245545362869078,0.40272602009966063,0.17271944361343153
163,Markowitz,0.005290146380927927,6,100,0.02212058655266308,8.076901841427148e-06,0.46322058655266307,0.3447868157378618,0.19199259770947516
164,Markowitz,0.0052841538551035416,6,100,0.011877768122862176,2.0843760170415754e-06,0.4311279749044911,0.37747776812286216,0.1913942569726466
165,Markowitz,0.005300893701562177,6,100,0.036341391795910616,1.8824222475677388e-05,0.4131129609797201,0.4019413917959106,0.18494564722436932
166,Markowitz,0.005301776155945426,6,100,0.03528172269273405,1.970667685892609e-05,0.47638172269273404,0.3346026767394263,0.18901560056783964
167,Markowitz,0.005282073124407795,6,100,0.0005958628310264724,3.645321294820647e-09,0.4406841743148223,0.36619586283102645,0.1931199628541511
168,Markowitz,0.005283607627249268,6,100,0.009673191781977286,1.5381481627682256e-06,0.4502548882024881,0.3559268082180227,0.19381830357948926
169,Markowitz,0.005282234638616277,6,100,0.003382516672194913,1.6515952977729648e-07,0.43826678385369516,0.3689825166721949,0.19275069947410986
170,Markowitz,0.005308007603961531,6,100,0.04320143814249727,2.5938124875030978e-05,0.4112650980849326,0.40880143814249725,0.17993346377257022
171,Markowitz,0.005282069144136257,10,100,0.00012155246648959395,3.3495024288898723e-10,0.4411334474691877,0.36568810499730187,0.1931784475335104
172,Markowitz,0.005288035317337346,6,100,0.0198232095975423,5.965838250845609e-06,0.4609232095975423,0.3500672456645852,0.18900954473787251
173,Markowitz,0.005302031810140679,6,100,0.03528215136246282,1.9962331054178967e-05,0.4763821513624628,0.33385539160457606,0.18976245703296113
174,Markowitz,0.0052865925073693285,6,100,0.016717694228991664,4.523028282828537e-06,0.45781769422899166,0.35033477652598416,0.1918475292450242
175,Markowitz,0.005289262308982466,6,100,0.022687015797762056,7.192829895965799e-06,0.4246206291395819,0.38828701579776204,0.18709235506265615
176,Markowitz,0.005301683464636987,6,100,0.03764753381422686,1.961398555048663e-05,0.41672409498710766,0.40324753381422684,0.18002837119866547
177,Markowitz,0.005297196952101253,6,100,0.032787572639894014,1.512747301475343e-05,0.41681159233794424,0.398387572639894,0.18480083502216185
178,Markowitz,0.005282452666339559,6,100,0.004776152294328151,3.8318725305904605e-07,0.4456981035224923,0.36082384770567183,0.1934780487718359
179,Markowitz,0.005282069144135768,10,100,0.00012147236824941454,3.3495073208100745e-10,0.4411335321413694,0.36568794022688006,0.19317852763175059
180,Markowitz,0.005282169703170951,6,100,0.002243844214347923,1.002240844509214e-07,0.4421822764548439,0.36676156775950397,0.19105615578565208
181,Markowitz,0.005286741975880598,6,100,0.01703213907912654,4.672496794097883e-06,0.45813213907912653,0.3501672843885547,0.19170057653231873
182,Markowitz,0.005283447503123276,6,100,0.008282734893814814,1.3780240367758378e-06,0.4427547651294938,0.35731726510618517,0.19992796976432095
183,Markowitz,0.005282069144135695,10,100,0.00012145797744186893,3.3495080493939344e-10,0.4411335155208115,0.36568794245663044,0.19317854202255813
184,Markowitz,0.005285293805346622,6,100,0.013913127682057158,3.2243262601218056e-06,0.45501312768205715,0.35235666911727037,0.19263020320067245
185,Markowitz,0.005284393471912059,6,100,0.011828260059169426,2.323992825559e-06,0.4529282600591694,0.35438721215574437,0.19268452778508627
186,Markowitz,0.005282842085100191,6,100,0.007258355948816464,7.726060136910642e-07,0.43502531642124825,0.37285835594881644,0.1921163276299353
187,Markowitz,0.005301088474969921,6,100,0.03640429643017379,1.9018995883420854e-05,0.42249127405132797,0.40200429643017377,0.1755044295184982
188,Markowitz,0.005282069144135983,10,100,0.00012148120375163329,3.3495051697529643e-10,0.4411335959530176,0.36568788525073415,0.19317851879624837
189,Markowitz,0.005285036610928484,6,100,0.01332967201088614,2.967131841983932e-06,0.45394764614587063,0.35227032798911384,0.19378202586501558
190,Markowitz,0.005291461132133731,6,100,0.025689323138211928,9.391653047230962e-06,0.4213207382176895,0.3912893231382119,0.18738993864409859
191,Markowitz,0.005297412180925833,6,100,0.03242032299052122,1.5342701839332964e-05,0.4255204929550327,0.3980203229905212,0.17645918405444608
192,Markowitz,0.0052861013997148355,6,100,0.016556998858579697,4.031920628335545e-06,0.4273596576139968,0.3821569988585797,0.19048334352742355
193,Markowitz,0.005286746939833008,6,100,0.014760310991491388,4.677460746507593e-06,0.4263396890085086,0.36873672652057615,0.20492358447091524
194,Markowitz,0.005282277780643823,6,100,0.0038452886243195983,2.083015573231886e-07,0.4380238348449992,0.3694452886243196,0.19253087653068127
195,Markowitz,0.005283319819036488,6,100,0.009467165079626971,1.2503399499878137e-06,0.4340401321987892,0.37506716507962695,0.19089270272158387
196,Markowitz,0.005282069144135679,10,100,0.00012146128779161325,3.3495082141926646e-10,0.4411334524670567,0.365688008820735,0.1931785387122084
197,Markowitz,0.005282072386142808,6,100,0.0004425824790083577,2.907056308350253e-09,0.44154258247900835,0.3652321172374243,0.1932253002835673
198,Markowitz,0.005282430984504834,6,100,0.004952792718540433,3.615054183338587e-07,0.43688387188741923,0.3705527927185404,0.19256333539404039
199,Markowitz,0.005282323146803626,6,100,0.004153933101866181,2.5366771712592023e-07,0.43755738310124975,0.36975393310186616,0.19268868379688414
200,Markowitz,0.005293920780549878,6,200,0.027272589668809633,1.1851301463377921e-05,0.4310084897397257,0.3928725896688096,0.17611892059146478
